gmid,mag,dip,rake,z_tor,r_rup,r_jb,r_x,Vs30,Z1.0,Z2.5
2014p901017gm404,4.8,84.0,-61.0,55.53922155010164,403.34919324529847,399.4538630079544,-66.77305857005038,690.0,41.0,1.525
2014p901460gm59,5.729952629,45.0,90.0,328.0944896621804,713.5050416778939,633.5537013424839,-47.176132845203576,600.0,25.0,0.275
2014p901460gm79,5.729952629,45.0,90.0,328.0944896621804,827.679912644332,759.8598848320025,-125.17788206918756,800.0,0.0,4.725
2014p901460gm114,5.729952629,45.0,90.0,328.0944896621804,847.0831076752119,780.7026166184068,-56.58968458018848,625.0,28.0,1.725
2014p901460gm124,5.729952629,45.0,90.0,328.0944896621804,773.1518119560243,699.8152653165292,-68.54524558065539,800.0,0.0,0.275
2014p901460gm169,5.729952629,45.0,90.0,328.0944896621804,950.2812056686156,891.8075900251359,-138.63363614855518,1000.0,15.0,7.625
2014p904177gm9,5.755508343,59.0,78.0,6.96443919421551,527.0561769622333,527.0054199468152,-450.55545651894585,745.0,23.0,0.275
2014p904177gm29,5.755508343,59.0,78.0,6.96443919421551,531.1492246785858,531.1028397119164,-506.1708315916915,1500.0,0.0,0.325
2014p904177gm34,5.755508343,59.0,78.0,6.96443919421551,607.2781092117629,607.234968464305,-475.60366478795527,697.0,23.0,0.775
2014p904177gm54,5.755508343,59.0,78.0,6.96443919421551,405.662647395992,405.6019638430746,-304.713709998964,800.0,45.0,0.575
2014p904177gm59,5.755508343,59.0,78.0,6.96443919421551,478.9623403372868,478.9100915322816,-371.3545680109752,745.0,33.0,0.325
2014p904177gm64,5.755508343,59.0,78.0,6.96443919421551,408.7500760591427,408.6847156146423,-370.8794764136164,734.0,28.0,0.725
2014p904177gm69,5.755508343,59.0,78.0,6.96443919421551,553.1418009943533,553.0906480097508,-494.3019888688243,1000.0,15.0,0.275
2014p904176gm19,5.6,61.0,68.0,9.315958273947398,527.4511329590612,527.3625573648962,-491.7440716812585,745.0,23.0,0.275
2014p904176gm59,5.6,61.0,68.0,9.315958273947398,525.7222707620182,525.6387458285402,-431.25437731577966,1500.0,0.0,0.325
2014p904176gm64,5.6,61.0,68.0,9.315958273947398,610.6622740637542,610.5869681421474,-591.4655491053012,697.0,23.0,0.775
2014p904176gm79,5.6,61.0,68.0,9.315958273947398,334.7200303925622,334.5825367492333,-263.0388129345215,1000.0,15.0,0.375
2014p904176gm89,5.6,61.0,68.0,9.315958273947398,410.5156506115493,410.4087483897013,-403.6872408038092,800.0,45.0,0.575
2014p904176gm94,5.6,61.0,68.0,9.315958273947398,482.7938875842325,482.7018636791392,-470.2693975279465,745.0,33.0,0.325
2014p904176gm104,5.6,61.0,68.0,9.315958273947398,551.5367618394164,551.4483698482692,-496.0502231669487,1000.0,15.0,0.275
2014p904302gm14,3.945332411782823,48.0,-84.0,32.50320590258655,448.9792179901577,447.7805298241168,-96.47385191586974,800.0,0.0,0.325
2014p904302gm24,3.945332411782823,48.0,-84.0,32.50320590258655,333.3108714662244,331.62850100779167,35.03461273110426,730.0,0.0,1.475
2014p904302gm39,3.945332411782823,48.0,-84.0,32.50320590258655,724.1285682498103,723.3942766747643,-709.1578514974286,,,
2014p904302gm59,3.945332411782823,48.0,-84.0,32.50320590258655,186.96155355666005,183.93553518183603,106.52761313979612,600.0,25.0,0.275
2014p904302gm74,3.945332411782823,48.0,-84.0,32.50320590258655,237.52562094497972,235.28680579704107,-6.446701284628248,800.0,0.0,4.725
2014p904302gm114,3.945332411782823,48.0,-84.0,32.50320590258655,291.6166734669178,289.65464946884464,48.38177978018532,625.0,28.0,1.725
2014p904302gm129,3.945332411782823,48.0,-84.0,32.50320590258655,144.3361865957869,140.38845273778958,99.2881816860585,1000.0,15.0,3.025
2014p904302gm179,3.945332411782823,48.0,-84.0,32.50320590258655,361.59677812177137,360.1236805386223,-63.27662841217104,1000.0,15.0,7.625
2014p904302gm244,3.945332411782823,48.0,-84.0,32.50320590258655,249.83591064627996,247.5776698504248,91.40925704067578,800.0,0.0,0.275
2014p912019gm29,4.8,76.0,67.0,82.57480554870278,332.832048563865,322.29750193126245,9.64367948002044,800.0,0.0,0.325
2014p912019gm39,4.8,76.0,67.0,82.57480554870278,187.063178377516,167.5020600824286,-44.91755442683453,730.0,0.0,1.475
2014p912019gm109,4.8,76.0,67.0,82.57480554870278,295.1478308263834,283.3187434161269,-269.3790310563943,677.0,23.0,1.075
2014p912019gm119,4.8,76.0,67.0,82.57480554870278,87.335248284538,28.20396075052104,-10.512854722388184,600.0,25.0,0.275
2014p912019gm144,4.8,76.0,67.0,82.57480554870278,138.1747363894825,110.48083247011756,40.39683359029843,800.0,0.0,4.725
2014p912019gm164,4.8,76.0,67.0,82.57480554870278,243.5774300771323,229.12618528909087,-223.8755956294699,673.0,23.0,0.325
2014p912019gm209,4.8,76.0,67.0,82.57480554870278,147.16768842713677,121.39585185128992,-32.84410800866745,625.0,28.0,1.725
2014p912019gm229,4.8,76.0,67.0,82.57480554870278,91.97471328773533,39.31653999013937,-3.52763506843834,800.0,0.0,0.275
2014p912019gm234,4.8,76.0,67.0,82.57480554870278,107.60067278399534,68.67563622516177,22.359730021159308,1000.0,15.0,3.025
2014p912019gm274,4.8,76.0,67.0,82.57480554870278,491.8674694511496,484.8758610184388,-471.2874088270441,1000.0,15.0,0.275
2014p912019gm309,4.8,76.0,67.0,82.57480554870278,93.79561370051826,43.02916257615412,42.05745659453161,1000.0,0.0,1.275
2014p912019gm314,4.8,76.0,67.0,82.57480554870278,249.88290550710465,235.70024516156047,25.34386053365628,1000.0,15.0,7.625
2014p912019gm344,4.8,76.0,67.0,82.57480554870278,125.6516303895588,93.94571467782217,-33.26931939116897,1000.0,15.0,0.425
2014p912019gm399,4.8,76.0,67.0,82.57480554870278,216.97661030681016,200.61457067442532,-192.6871717056209,800.0,0.0,0.375
2014p912019gm404,4.8,76.0,67.0,82.57480554870278,286.31575558966733,273.9893008549482,-42.4199446017494,800.0,0.0,0.275
2014p912019gm419,4.8,76.0,67.0,82.57480554870278,103.24884097704629,61.85488189013915,-40.01919021963104,800.0,0.0,0.275
2014p912019gm424,4.8,76.0,67.0,82.57480554870278,318.2847190785725,307.2837952318353,-132.07833648934263,690.0,41.0,1.525
2014p915909gm64,4.4,56.0,85.0,35.15754983854411,675.2482800947805,674.3272317387467,-672.7548310152405,,,
2014p915909gm79,4.4,56.0,85.0,35.15754983854411,192.55981448446548,188.9240596382747,157.6516820815928,622.0,45.0,0.325
2014p915909gm224,4.4,56.0,85.0,35.15754983854411,65.08183859947107,53.53777373940853,53.41062307691598,800.0,0.0,0.225
2014p915909gm394,4.4,56.0,85.0,35.15754983854411,167.68755363661342,163.56475310194472,106.744411188112,1000.0,15.0,0.275
2014p915909gm439,4.4,56.0,85.0,35.15754983854411,95.96381721158846,88.42267465673116,65.36790138325046,800.0,0.0,0.275
2014p915909gm469,4.4,56.0,85.0,35.15754983854411,161.40712435773685,157.0759846545556,152.9183800748809,690.0,41.0,1.525
2014p916248gm54,4.46005183,45.0,90.0,209.4510707022621,285.4662114734929,192.98351990001817,102.29514234655484,,,
2014p920230gm29,4.1,79.0,-63.0,95.24331246332557,113.30492333049402,60.25330685083957,0.656478129914328,730.0,0.0,1.475
2014p920230gm64,4.1,79.0,-63.0,95.24331246332557,479.7176008375793,470.03558288514085,-454.4072152436514,800.0,40.0,0.375
2014p920230gm69,4.1,79.0,-63.0,95.24331246332557,287.55135982601627,271.14952735776603,-269.54104501553485,622.0,45.0,0.325
2014p920230gm104,4.1,79.0,-63.0,95.24331246332557,228.71597061145363,207.6467678642502,192.92554127272464,600.0,25.0,0.275
2014p920230gm169,4.1,79.0,-63.0,95.24331246332557,181.87021370960795,154.7926793782629,66.29971817784946,800.0,0.0,4.725
2014p920230gm244,4.1,79.0,-63.0,95.24331246332557,220.55070673775452,198.78824085646343,-182.1085967339885,800.0,0.0,0.225
2014p920230gm254,4.1,79.0,-63.0,95.24331246332557,126.39445944571328,82.21592584874368,46.05819426385589,625.0,28.0,1.725
2014p920230gm304,4.1,79.0,-63.0,95.24331246332557,349.0837022778729,335.80256470997875,-333.0615460418172,1000.0,15.0,0.325
2014p920230gm389,4.1,79.0,-63.0,95.24331246332557,371.1778420653088,358.6802680939069,-335.6241205990827,1000.0,15.0,0.325
2014p920230gm429,4.1,79.0,-63.0,95.24331246332557,307.7479010448152,292.57463552808565,-291.95255190604155,1000.0,15.0,0.275
2014p920230gm474,4.1,79.0,-63.0,95.24331246332557,161.54657734199262,130.09449536044824,-107.99724671846724,800.0,0.0,0.275
2014p920230gm499,4.1,79.0,-63.0,95.24331246332557,159.02974455936786,127.03231324816356,114.83681441734804,800.0,0.0,0.275
2014p920230gm514,4.1,79.0,-63.0,95.24331246332557,138.7400553848692,100.72668992611683,-73.53951483329583,673.0,33.0,1.225
2014p920230gm519,4.1,79.0,-63.0,95.24331246332557,298.68229925072114,283.0433202152469,-276.9722197625529,687.0,0.0,0.325
2014p933336gm9,3.577229597423495,48.0,-84.0,32.64605539135987,448.51454510653946,447.30411856270536,-91.66015368910703,800.0,0.0,0.325
2014p933336gm19,3.577229597423495,48.0,-84.0,32.64605539135987,334.40282009508496,332.71077328443744,39.846948306230665,730.0,0.0,1.475
2014p933336gm24,3.577229597423495,48.0,-84.0,32.64605539135987,719.5432052695875,718.7977362214273,-704.351130116661,,,
2014p933336gm64,3.577229597423495,48.0,-84.0,32.64605539135987,293.000588450974,291.04495290094627,53.19316000658753,625.0,28.0,1.725
2014p933336gm74,3.577229597423495,48.0,-84.0,32.64605539135987,218.73620448357048,216.10018018035507,69.5161923310274,800.0,0.0,0.275
2014p933336gm79,3.577229597423495,48.0,-84.0,32.64605539135987,148.1542738655266,144.34283199084254,104.0930210423448,1000.0,15.0,3.025
2014p933337gm24,5.0,32.0,147.0,18.256673335360773,750.0457742313496,749.7699236488762,339.0000520899157,800.0,40.0,0.375
2014p933337gm29,5.0,32.0,147.0,18.256673335360773,326.21522828708606,325.59908518249017,207.53422126721304,745.0,23.0,0.275
2014p933337gm34,5.0,32.0,147.0,18.256673335360773,493.5487250749781,493.1536366384228,212.41020613741549,1000.0,0.0,0.325
2014p933337gm49,5.0,32.0,147.0,18.256673335360773,440.61030036093536,440.1503050829541,258.5000008965094,1000.0,15.0,0.325
2014p933337gm59,5.0,32.0,147.0,18.256673335360773,249.83797366848663,249.01317841207847,119.05179164467324,1500.0,0.0,1.075
2014p933337gm69,5.0,32.0,147.0,18.256673335360773,639.3304749368367,639.0254322130967,441.2000727214987,750.0,23.0,0.975
2014p933337gm74,5.0,32.0,147.0,18.256673335360773,305.59871174354737,304.9601587690059,88.65760244173725,1500.0,0.0,0.325
2014p933337gm79,5.0,32.0,147.0,18.256673335360773,422.5207884080256,422.048866935415,307.0699315532876,697.0,23.0,0.775
2014p933337gm89,5.0,32.0,147.0,18.256673335360773,629.4960152861044,629.1766218334277,385.67104343827225,1000.0,15.0,0.325
2014p933337gm94,5.0,32.0,147.0,18.256673335360773,114.36699989233614,112.61048048254769,28.538819860380997,1000.0,15.0,0.375
2014p933337gm99,5.0,32.0,147.0,18.256673335360773,868.5722877468928,868.3430702081414,382.8891885159288,1000.0,15.0,0.325
2014p933337gm114,5.0,32.0,147.0,18.256673335360773,245.23875637178352,244.4428192978307,221.84679449813112,800.0,45.0,0.575
2014p933337gm124,5.0,32.0,147.0,18.256673335360773,303.4726423634617,302.8260151962736,247.08994150464136,745.0,33.0,0.325
2014p933337gm129,5.0,32.0,147.0,18.256673335360773,198.27842661177803,197.2635900064685,117.80073566764275,734.0,28.0,0.725
2014p933337gm134,5.0,32.0,147.0,18.256673335360773,341.23190823121496,340.6306273662477,176.60116935874095,1000.0,15.0,0.275
2014p933966gm9,4.2,70.0,-129.0,3.205752565330184,50.904521218579895,50.80265654880689,-6.095251246556519,435.0,10.0,1.425
2014p933966gm59,4.2,70.0,-129.0,3.205752565330184,13.766027550177885,13.37109040629262,-5.876395697190735,500.0,455.0,1.475
2014p933966gm64,4.2,70.0,-129.0,3.205752565330184,215.7618833642179,215.6955242512737,192.91006873159623,800.0,40.0,0.375
2014p933966gm74,4.2,70.0,-129.0,3.205752565330184,300.13959277926847,300.1185295469096,-235.2396426756893,745.0,23.0,0.275
2014p933966gm119,4.2,70.0,-129.0,3.205752565330184,192.83473056664093,192.8003018149911,-125.4872014629473,1000.0,15.0,0.325
2014p933966gm129,4.2,70.0,-129.0,3.205752565330184,8.57782030547131,7.669511932956789,4.350683441907564,292.0,662.0,1.725
2014p933966gm139,4.2,70.0,-129.0,3.205752565330184,95.84678370783826,95.69742010901234,91.0522340232632,1000.0,15.0,0.325
2014p933966gm144,4.2,70.0,-129.0,3.205752565330184,78.1963318976111,78.11957975058186,-38.63253353101237,500.0,645.0,1.275
2014p933966gm179,4.2,70.0,-129.0,3.205752565330184,372.1754808950168,372.1611963546773,-207.83882901667985,1500.0,0.0,0.325
2014p933966gm194,4.2,70.0,-129.0,3.205752565330184,207.3048006172493,207.27559354888257,-186.06935921360787,697.0,23.0,0.775
2014p933966gm229,4.2,70.0,-129.0,3.205752565330184,313.5093684240736,313.4700698856214,307.2528518679966,1000.0,15.0,0.325
2014p933966gm279,4.2,70.0,-129.0,3.205752565330184,48.72569151539759,48.456493553572784,24.24668067202898,500.0,35.0,0.325
2014p933966gm304,4.2,70.0,-129.0,3.205752565330184,213.6067051888608,213.5372236995828,213.90965187045137,800.0,28.0,0.275
2014p933966gm324,4.2,70.0,-129.0,3.205752565330184,13.613871037447993,12.769653594059536,12.320093005764315,398.0,787.0,1.475
2014p933966gm344,4.2,70.0,-129.0,3.205752565330184,80.22263640600833,80.07163602264391,80.30132438759289,300.0,73.0,0.675
2014p933966gm349,4.2,70.0,-129.0,3.205752565330184,327.79708125193844,327.76136506361576,301.88966883032833,687.0,0.0,0.325
2014p938655gm129,5.350108273,45.0,90.0,31.27615459446324,167.1936402769053,163.53963893686137,132.79083974987012,,,
2014p939359gm9,3.215371144505433,46.0,127.0,4.754499403219116,197.42067730924435,197.34334104036563,191.0110010838743,745.0,23.0,0.275
2014p939359gm14,3.215371144505433,46.0,127.0,4.754499403219116,237.2522122194236,237.19457418420137,93.49399329924876,1000.0,0.0,0.325
2014p939359gm34,3.215371144505433,46.0,127.0,4.754499403219116,134.7363034352358,134.61272590892537,133.02911381034048,1500.0,0.0,1.075
2014p939359gm39,3.215371144505433,46.0,127.0,4.754499403219116,72.3707321925386,72.18148126620287,69.04078143925108,1500.0,0.0,0.325
2014p939359gm49,3.215371144505433,46.0,127.0,4.754499403219116,263.61109135452483,263.55810076810405,263.8233938742199,745.0,33.0,0.325
2014p939359gm54,3.215371144505433,46.0,127.0,4.754499403219116,179.5355951093506,179.4507051074964,163.53336095681647,734.0,28.0,0.725
2014p939359gm59,3.215371144505433,46.0,127.0,4.754499403219116,159.0765106324652,158.97315762727152,143.7352987040557,1000.0,15.0,0.275
2014p939388gm9,3.4453780016356896,46.0,127.0,4.69657225116205,189.65582894731364,189.57379607301732,181.6653912410248,745.0,23.0,0.275
2014p939388gm14,3.4453780016356896,46.0,127.0,4.69657225116205,238.12479904930183,238.0662196365376,84.13421950692376,1000.0,0.0,0.325
2014p939388gm39,3.4453780016356896,46.0,127.0,4.69657225116205,168.93855080632,168.84661797942223,154.20270692094493,734.0,28.0,0.725
2014p939388gm44,3.4453780016356896,46.0,127.0,4.69657225116205,152.8384123372737,152.72886909868132,134.38789044745786,1000.0,15.0,0.275
2014p946907gm19,4.649959324135681,45.0,90.0,31.970985956729987,137.33974583671375,133.04726198652563,87.20364061813318,,,
2014p952799gm19,4.8,82.0,-112.0,16.545469676256353,307.95091197541353,307.38351448548866,99.77701371608109,800.0,0.0,0.325
2014p952799gm34,4.8,82.0,-112.0,16.545469676256353,757.6705609206308,757.4877164119425,-532.6390540394227,,,
2014p952799gm39,4.8,82.0,-112.0,16.545469676256353,449.4791779871342,449.0411746767027,288.9529152107319,622.0,45.0,0.325
2014p952799gm64,4.8,82.0,-112.0,16.545469676256353,60.72749010544113,58.19534082963519,28.725153805525338,600.0,25.0,0.275
2014p952799gm99,4.8,82.0,-112.0,16.545469676256353,121.05296939095793,119.55580475623906,87.85636459085056,625.0,28.0,1.725
2014p952799gm114,4.8,82.0,-112.0,16.545469676256353,45.23726330445539,41.50920709728444,39.47024243153713,800.0,0.0,0.275
2014p952799gm119,4.8,82.0,-112.0,16.545469676256353,82.75880427892369,81.06632003056457,-13.093669572309553,1000.0,15.0,3.025
2014p952799gm144,4.8,82.0,-112.0,16.545469676256353,34.22940922384297,29.72349045929511,-18.347648442849213,1000.0,0.0,1.275
2014p952799gm159,4.8,82.0,-112.0,16.545469676256353,98.35909875771308,96.4888826519098,80.7776598991758,1000.0,15.0,0.425
2014p952799gm199,4.8,82.0,-112.0,16.545469676256353,266.123904380726,265.3914167329221,136.79746528352177,800.0,0.0,0.275
2014p952799gm209,4.8,82.0,-112.0,16.545469676256353,79.52986364381513,77.38376209077316,76.79174507163914,800.0,0.0,0.275
2014p952799gm214,4.8,82.0,-112.0,16.545469676256353,308.9588525324081,308.3278356905756,225.1713122367294,690.0,41.0,1.525
2014p953939gm14,5.386320141,45.0,90.0,31.217690742372664,885.5670688587809,885.0131627993334,-168.60263902117387,,,
2014p960656gm144,5.317645721,45.0,90.0,0.0,929.9783624445936,929.9782630336732,-174.91464084671327,1000.0,0.0,1.275
2014p960656gm169,5.317645721,45.0,90.0,0.0,144.26357666371518,144.2238598057259,121.31446146046991,,,
2014p965622gm4,4.0,71.0,155.0,8.471992526409649,35.24217129290456,33.952945335134814,33.726281953285856,435.0,10.0,1.425
2014p965622gm54,4.0,71.0,155.0,8.471992526409649,44.29416164361101,43.46310255100536,-5.715460930144614,500.0,455.0,1.475
2014p965622gm59,4.0,71.0,155.0,8.471992526409649,215.4250512461346,215.23183304694464,-214.91544683115976,800.0,40.0,0.375
2014p965622gm84,4.0,71.0,155.0,8.471992526409649,13.062141425193602,9.933546264737966,-4.160241279418472,180.0,275.0,1.725
2014p965622gm114,4.0,71.0,155.0,8.471992526409649,22.284900338405,20.610876588709093,-20.281197511794023,257.0,1345.0,3.275
2014p965622gm134,4.0,71.0,155.0,8.471992526409649,94.19338345779236,93.75083585518024,-93.7448738202032,1000.0,15.0,0.325
2014p965622gm139,4.0,71.0,155.0,8.471992526409649,108.594189444917,108.2427143584609,-14.4490145956554,500.0,645.0,1.275
2014p965622gm174,4.0,71.0,155.0,8.471992526409649,85.12979059298716,84.66517262231649,-33.3479267012462,399.0,725.0,1.325
2014p965622gm184,4.0,71.0,155.0,8.471992526409649,10.874873795393787,6.805783044416957,-6.396908044788336,204.0,685.0,2.175
2014p965622gm189,4.0,71.0,155.0,8.471992526409649,233.64371537663504,233.4420253088513,87.06941588283938,697.0,23.0,0.775
2014p965622gm214,4.0,71.0,155.0,8.471992526409649,304.5508681895163,304.4255758318471,-284.57800497701686,1000.0,15.0,0.325
2014p965622gm249,4.0,71.0,155.0,8.471992526409649,68.73087919652423,68.1540379724327,-48.0927139071574,500.0,35.0,0.325
2014p965622gm279,4.0,71.0,155.0,8.471992526409649,361.2412483349146,361.1152026955849,151.18689345683944,745.0,33.0,0.325
2014p965622gm289,4.0,71.0,155.0,8.471992526409649,66.63413547725597,66.06492760691708,-61.00242752987552,300.0,73.0,0.675
2014p965622gm294,4.0,71.0,155.0,8.471992526409649,70.29153469142838,69.74065451053146,-37.86058056329316,300.0,48.0,0.325
2014p967839gm19,4.7,82.0,-30.0,55.94628592846058,454.54158649845135,450.8618718480219,275.5553348230773,800.0,0.0,0.325
2014p967839gm29,4.7,82.0,-30.0,55.94628592846058,336.7254359169411,331.81132082979923,111.67101132530748,730.0,0.0,1.475
2014p967839gm49,4.7,82.0,-30.0,55.94628592846058,734.565934420032,732.2684176366733,714.7553453210581,,,
2014p967839gm109,4.7,82.0,-30.0,55.94628592846058,188.5010545861383,179.9821958182998,-26.7059365089287,600.0,25.0,0.275
2014p967839gm144,4.7,82.0,-30.0,55.94628592846058,243.4114979444825,236.73719193008017,110.99547371976976,800.0,0.0,4.725
2014p967839gm209,4.7,82.0,-30.0,55.94628592846058,494.0786777951918,490.69842526267263,265.76839774289505,800.0,0.0,0.225
2014p967839gm214,4.7,82.0,-30.0,55.94628592846058,294.9035084681288,289.3285092547204,81.49902811291462,625.0,28.0,1.725
2014p967839gm224,4.7,82.0,-30.0,55.94628592846058,220.0326902163832,212.58527616828783,33.395822748836046,800.0,0.0,0.275
2014p967839gm229,4.7,82.0,-30.0,55.94628592846058,146.3856969683056,135.2291149090709,-40.6758390776933,1000.0,15.0,3.025
2014p967839gm324,4.7,82.0,-30.0,55.94628592846058,153.84852451763774,143.09798725753842,14.5741503345548,1000.0,0.0,1.275
2014p967839gm329,4.7,82.0,-30.0,55.94628592846058,367.3489648822167,362.86703837248666,211.5272192132641,1000.0,15.0,7.625
2014p967839gm359,4.7,82.0,-30.0,55.94628592846058,274.00150316846907,267.9665368227029,57.194404277978485,1000.0,15.0,0.425
2014p967839gm419,4.7,82.0,-30.0,55.94628592846058,251.86016340832404,245.5030334254868,19.66615421334049,800.0,0.0,0.275
2014p967839gm424,4.7,82.0,-30.0,55.94628592846058,480.4035072456715,476.9762511780465,159.24766876983338,690.0,41.0,1.525
2014p982649gm119,5.779402936,45.0,90.0,253.7450107961556,277.9221308822757,112.81775054716948,0.8825302521825448,,,
2014p985837gm14,4.375369265,45.0,90.0,11.297570548335464,244.5559217375373,244.22374073773025,130.23312209113965,,,
2015p012816gm49,5.6,84.0,-156.0,6.575711209881739,488.1834978859299,488.1353149370379,-215.8723084755332,800.0,0.0,0.325
2015p012816gm64,5.6,84.0,-156.0,6.575711209881739,614.2250346998594,614.1818704047681,-379.5962842659859,730.0,0.0,1.475
2015p012816gm129,5.6,84.0,-156.0,6.575711209881739,148.10097180663968,147.6317887211253,145.39044715037096,1500.0,0.0,1.525
2015p012816gm174,5.6,84.0,-156.0,6.575711209881739,151.92792064713848,151.75599549828203,-141.62696475193127,800.0,40.0,0.375
2015p012816gm179,5.6,84.0,-156.0,6.575711209881739,332.0839207351758,332.0088717014646,-227.77717899464216,622.0,45.0,0.325
2015p012816gm189,5.6,84.0,-156.0,6.575711209881739,285.1344565307889,284.8953224929948,229.99682383128405,745.0,23.0,0.275
2015p012816gm214,5.6,84.0,-156.0,6.575711209881739,124.6005655764207,124.2589252164513,43.84141131478199,1000.0,0.0,0.325
2015p012816gm254,5.6,84.0,-156.0,6.575711209881739,142.12113108393706,141.9276728468374,3.703367031017338,714.0,23.0,2.125
2015p012816gm279,5.6,84.0,-156.0,6.575711209881739,587.9090920955506,587.8696178019284,-470.96048758469897,800.0,45.0,0.475
2015p012816gm314,5.6,84.0,-156.0,6.575711209881739,39.356105462979535,38.77455157185112,-35.643554577513164,1500.0,0.0,0.275
2015p012816gm384,5.6,84.0,-156.0,6.575711209881739,168.91572347329654,168.50562456564575,140.6655182365296,1000.0,15.0,0.325
2015p012816gm409,5.6,84.0,-156.0,6.575711209881739,85.50323074694384,85.19753790175719,-23.13681164734648,1000.0,15.0,0.325
2015p012816gm464,5.6,84.0,-156.0,6.575711209881739,355.70544190543,355.5056831857425,240.0347248678055,1500.0,0.0,1.075
2015p012816gm484,5.6,84.0,-156.0,6.575711209881739,131.808050530658,131.34048518351085,82.32365712926133,750.0,23.0,0.975
2015p012816gm504,5.6,84.0,-156.0,6.575711209881739,318.64703752634455,318.44375080404524,162.25773793182168,1500.0,0.0,0.325
2015p012816gm569,5.6,84.0,-156.0,6.575711209881739,267.42010482669343,267.3360168452604,-186.95607224857977,1000.0,15.0,0.325
2015p012816gm579,5.6,84.0,-156.0,6.575711209881739,225.16118253800323,224.862209974468,216.45933897062204,697.0,23.0,0.775
2015p012816gm619,5.6,84.0,-156.0,6.575711209881739,67.78877611708403,67.16397280779142,35.379450631728226,1000.0,15.0,0.325
2015p012816gm669,5.6,84.0,-156.0,6.575711209881739,572.9915184864655,572.9525940895987,-279.6718644066294,1000.0,15.0,7.625
2015p012816gm674,5.6,84.0,-156.0,6.575711209881739,497.8837505119378,497.74854572514215,324.72178064754326,1000.0,15.0,0.375
2015p012816gm679,5.6,84.0,-156.0,6.575711209881739,268.5040869474937,268.4169829509584,-237.7583037138518,1000.0,15.0,0.325
2015p012816gm764,5.6,84.0,-156.0,6.575711209881739,419.75007271815946,419.5958528414727,374.3117552355415,800.0,45.0,0.575
2015p012816gm774,5.6,84.0,-156.0,6.575711209881739,320.584079126515,320.5125304450096,-179.0925163215622,1000.0,15.0,0.275
2015p012816gm784,5.6,84.0,-156.0,6.575711209881739,195.64523401900547,195.5081468760013,-130.8035964064578,800.0,28.0,0.275
2015p012816gm829,5.6,84.0,-156.0,6.575711209881739,512.1132696020902,512.0639565116085,-287.7372845335627,800.0,0.0,0.275
2015p012816gm844,5.6,84.0,-156.0,6.575711209881739,345.2815080484118,345.0920932733952,311.8955498105258,745.0,33.0,0.325
2015p012816gm884,5.6,84.0,-156.0,6.575711209881739,347.8536309539616,347.7888362924336,-165.89673610988282,687.0,0.0,0.325
2015p012816gm909,5.6,84.0,-156.0,6.575711209881739,407.731376380221,407.564324359445,297.9035975991068,734.0,28.0,0.725
2015p012816gm919,5.6,84.0,-156.0,6.575711209881739,263.5117082179528,263.24362602068845,183.7439299047678,1000.0,15.0,0.275
2015p012816gm949,5.6,84.0,-156.0,6.575711209881739,38.92181856791231,38.3466155257217,-1.5701036392590193,1000.0,15.0,0.275
2015p012824gm14,3.377034596089499,60.0,80.0,4.715577673969475,152.93812652764757,152.8290587565415,9.74541226871855,800.0,40.0,0.375
2015p012824gm64,3.377034596089499,60.0,80.0,4.715577673969475,41.84803080465986,41.49727210925826,38.31980850903575,1000.0,15.0,0.275
2015p012836gm24,3.737719617890188,60.0,80.0,4.521823220004361,149.6018612283477,149.5022203181662,6.269253880882055,800.0,40.0,0.375
2015p012836gm39,3.737719617890188,60.0,80.0,4.521823220004361,127.156807276808,127.04016312436806,85.22576322220628,1000.0,0.0,0.325
2015p012836gm54,3.737719617890188,60.0,80.0,4.521823220004361,173.16165140669264,173.06350721867216,22.239011239089667,1000.0,15.0,0.325
2015p012836gm59,3.737719617890188,60.0,80.0,4.521823220004361,89.3162186219229,89.16647260485877,-70.29113905737071,1000.0,15.0,0.325
2015p012836gm79,3.737719617890188,60.0,80.0,4.521823220004361,74.36552947796399,74.20511961169902,-73.7851503819012,1000.0,15.0,0.325
2015p012836gm99,3.737719617890188,60.0,80.0,4.521823220004361,39.94068107398564,39.56264776349142,34.84547592042163,1000.0,15.0,0.275
2015p013444gm29,4.5,82.0,4.0,5.123558810192427,146.34443494328227,146.2381088382485,-47.63294679805364,1500.0,0.0,1.525
2015p013444gm49,4.5,82.0,4.0,5.123558810192427,154.53188915261515,154.3532113365204,76.30180505701534,800.0,40.0,0.375
2015p013444gm54,4.5,82.0,4.0,5.123558810192427,336.1802128458386,336.1017457339772,272.3026677480981,622.0,45.0,0.325
2015p013444gm69,4.5,82.0,4.0,5.123558810192427,125.85879303503415,125.7522511488465,-122.86142608175722,1000.0,0.0,0.325
2015p013444gm99,4.5,82.0,4.0,5.123558810192427,42.13874559887533,41.66531697699459,24.54267458823517,1500.0,0.0,0.275
2015p013444gm119,4.5,82.0,4.0,5.123558810192427,90.34329837354574,90.03749417918765,89.27349351936486,1000.0,15.0,0.325
2015p013444gm139,4.5,82.0,4.0,5.123558810192427,134.0356042981403,133.8611650896809,97.12123574853004,750.0,23.0,0.975
2015p013444gm159,4.5,82.0,4.0,5.123558810192427,223.763487278554,223.69837862163888,-90.27876785984864,697.0,23.0,0.775
